video_id	title	url	channel_name	upload_date	duration_seconds	view_count	like_count	description
PL3MBvnkpq0	Ancient Religions vs. Christianity: Breaking the Divine Barrier #shorts	https://www.youtube.com/watch?v=PL3MBvnkpq0	Promethean In-Depth	20260114	178	2297	190	Ancient pagan religions built walls between all-powerful deities and subservient humans. Jesus broke that separation: bridging man and God; inviting participation in the divine. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #PaganReligions #JesusChrist #Christianity #EuropeanRenaissance #AncientHistory
tKwwtpzNm80	Chatham House: Trump Killed Western Alliance! Conspiracy Exposed #shorts	https://www.youtube.com/watch?v=tKwwtpzNm80	Promethean Updates	20260114	150	78086	10675	Chatham House says the Western alliance is dead; blaming Trump. This organization; key to the British Empire and globalism; sees Trump's policies as a threat to their world order. Is this truly a revolution? Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.  #ChathamHouse #Globalism #Trump #WesternAlliance #BritishEmpire
4JldAwSDKB0	Chatham House PANIC: "Trump Destroyed the West"	https://www.youtube.com/watch?v=4JldAwSDKB0	Promethean Updates	20260114	669	332156	33720	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Barbara Boyd  discusses the monumental shift brought about by President Trump; which has led to the end of the Western Alliance as announced by Chatham House. The video addresses three critical stories: the impact of Chatham House's declaration; Trump's recent visit to Detroit; and the tussle between Trump and Federal Reserve Chairman Jerome Powell. Boyd explains how Trump is reshaping America's role on the global stage; reversing 80 years of decline; prioritizing American workers; and challenging the existing post-World War II order. The episode also covers Trump's economic policies aimed at reducing healthcare costs; capping credit card interest rates; and making housing more affordable.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Chatham House PANIC: "Trump Destroyed the West" - January 14; 2026 01:23 Chatham House Confesses: 'Trump Ended the West' 04:35 Detroit Booming: Promises Made; Promises Kept 07:12 Powell's Hostage Video Backfires
3EfsDKlKB6M	War Plan Red: Trump Ends British Control of US Policy? #shorts	https://www.youtube.com/watch?v=3EfsDKlKB6M	Promethean Updates	20260113	94	91400	13068	Is Trump ending 80 years of British control over American foreign policy? Discover how War Plan Red reveals a hidden history?and a potential future. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #WarPlanRed #BritishEmpire #USEurope #ForeignPolicy
wIJJ5bi0pcY	Strategic Overview - Ending the Vestiges of Empire - January 12; 2026	https://www.youtube.com/watch?v=wIJJ5bi0pcY	Promethean In-Depth	20260113	2067	16862	1357	Get our FREE newsletter at https://www.PrometheanAction.com ? In this episode; we delve into the ongoing efforts to dismantle the remnants of the imperial system; as seen in both foreign and domestic policies. The discussion highlights the dichotomy between the system of sovereign nation states; represented by the US; and the imperial apparatus that seeks to control and exploit nations. Key elements include President Trump's foreign policy actions regarding Venezuela; Greenland; Canada; the EU; NATO; Iran; and North Korea; as well as his domestic policies addressing immigration; economic development; and restoring American values. The episode also reflects on the cultural and philosophical shifts necessary for long-term success; advocating for a unity of politics; economics; science; and a deeper spiritual understanding.  00:00 Introduction: Ending the Vestiges of Empire 01:13 Foreign Policy Cleanup: Trump's Global Strategy 02:06 Domestic Policies and Cultural Divides 02:36 Personal Impact of Empire's Vestiges 03:43 Historical Context and Cultural Reflections 05:16 Call to Action: Join the Movement 05:52 Global Conflicts and Power Dynamics 08:07 Economic Policies and National Development 09:37 Reawakening American Principles 20:13 Trump's Industrial and Scientific Initiatives 27:23 Philosophical and Religious Reflections 32:13 Conclusion: A New Christian Renaissance
8cmLvvYr5xU	Trump's Plan: Ban Investors; Lower Housing Costs! #shorts	https://www.youtube.com/watch?v=8cmLvvYr5xU	Promethean Updates	20260112	65	72551	8026	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Trump is taking steps to ban large institutional investors from buying single-family homes; preventing hedge funds from turning primary assets into permanent rental streams. This challenges the WEF's agenda. #DonaldTrump #HousingMarket #Healthcare #WEF #RealEstate #Investment
0YKPuZKbcbE	Trump's UN Withdrawal: Defying Globalism & Elite Networks! #shorts	https://www.youtube.com/watch?v=0YKPuZKbcbE	Promethean Updates	20260112	178	176825	22737	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Trump's team arrives at Davos not to negotiate; but to dismantle globalist policies. Pulling US from 66 international bodies; aiming to end 'global governance' and reclaim American sovereignty. #MAGA #Davos #Globalism #Trump #AmericanSovereignty
n84D02vpB2c	War Plan Red: The Last Time the Military Knew Our Real Enemy	https://www.youtube.com/watch?v=n84D02vpB2c	Promethean Updates	20260112	759	296699	41106	Get our FREE Newsletter at https://www.PrometheanAction.com ? In this episode; Susan Kokinda explores the historical and modern implications of War Plan Red; a 1920s U.S. military plan for war against Britain and its proxy; Canada. She argues that Donald Trump is reviving this strategic clarity to end 80 years of British influence over American foreign policy; discussing his recent moves regarding Greenland and NATO. Kokinda connects this stance to broader economic and political actions Trump is taking to dismantle monopolies and financial cartels; aiming to restore American sovereignty.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - War Plan Red: The Last Time the Military Knew Our Real Enemy - January 12; 2026 02:04 NATO Leaders Now Discuss Protecting Greenland FROM the U.S. 05:25 War Plan Red: When America's Military Planned for War Against Britain 07:45 Breaking the Cartels: Trump Takes On Housing; Healthcare; and the Military-Industrial Complex
oFrbq99p9g8	Trump at Davos: Taking On Globalists in Their Lair! #shorts	https://www.youtube.com/watch?v=oFrbq99p9g8	Promethean Updates	20260111	77	89833	10169	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. President Trump prepares to challenge the globalist system at the World Economic Forum. He's targeting dirty money and withdrawing from international organizations; signaling a major shift. #Davos #Trump #Globalism #WEF #EconomicPolicy
wTpqTfdZCeo	Saturday Class - Today's Third Christian Renaissance - January 10; 2026	https://www.youtube.com/watch?v=wTpqTfdZCeo	Promethean In-Depth	20260111	2885	5149	209	Get our FREE Newsletter at https://www.PrometheanAction.com ? Join Tony Papert; Bob Ingraham; and Paul Glumaz in this enlightening discussion as they explore the dawn of the Third Christian Renaissance; linking it to America's historical and spiritual evolutions. Tony Papert introduces the session; setting the stage with questions about the current spiritual and political movement compared to earlier American and Christian revolutions. Bob Ingraham delves into the impact of historical figures like Dante Alighieri; exploring the religious and cultural rebirth during the European Renaissance. He highlights key moments and figures in this pivotal era that fused spiritual and intellectual pursuits. Lastly; Paul Glumaz examines the assaults on Christianity through Romanticism; Transcendentalism; and Darwinism; and their lingering effects on modern American society. He emphasizes the spiritual underpinnings needed to sustain the MAGA movement as a force for national rejuvenation. Touching on the philosophical battles and cultural shifts since the nation's founding; this episode provides a profound understanding of the intertwined nature of faith; history; and political activism.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 Introduction to the Third Christian Renaissance 00:57 Historical Context and Key Questions 02:27 The Role of Political and Spiritual Revolutions 03:32 The Impact of Charlie Kirk's Assassination 04:50 The New Christian Renaissance and Its Implications 07:11 Bob Ingram on Dante and the European Renaissance 12:04 The Devotio Moderna Movement 26:33 The Pilgrims' Mission and Early American Ideals 30:52 George Washington's Thanksgiving Proclamation 37:15 Paul Glumaz on the Attack on Christianity 44:55 The Awakening and the Role of MAGA 46:45 Conclusion and Call to Action
bbKazJJXcls	Trump's Jackhammer: Dismantling Globalist System in 10 Days! #shorts	https://www.youtube.com/watch?v=bbKazJJXcls	Promethean Updates	20260110	63	132750	14636	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.Trump's first 10 days of 2026: offshore money laundering smashed; withdrawal from 66 organizations; Treasury following the money. A coordinated strike on every level of the spiderweb. #DonaldTrump #MoneyLaundering #AmericanSovereignty #GlobalistHeirs
rx8zBUv8a0Y	Trump vs. Davos: Delivering the Terms of Surrender	https://www.youtube.com/watch?v=rx8zBUv8a0Y	Promethean Updates	20260110	895	331323	51191	*Get our FREE Newsletter at* https://www.PrometheanAction.com ? In this episode; Susan Kokinda questions if Davos is ready for Donald Trump as he plans to bring his economic team to the World Economic Forum in Switzerland. Emphasizing Trump's battle against globalism; she highlights his withdrawal from 66 international organizations and his team's strategic objectives to challenge the established globalist order. The video also delves into the historical context of Davos; the financial networks tied to globalist elites; and how the Trump administration's actions aim to dismantle these structures. Plus; find out about the Trump administration's crackdown on domestic fraud and enforcement activities.   ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap-Up - Trump vs. Davos: Delivering the Terms of Surrender - January 10; 2026 02:20 Trump's Demolition Crew: Davos 2026 05:52 Dismantling the UN's "Green" Fascism 10:00 Following the Money: Minnesota to the Cartels
uTKT1CBq4-8	2026: Ditch Left vs. Right for War on the Global Elite! #shorts	https://www.youtube.com/watch?v=uTKT1CBq4-8	Promethean Updates	20260108	53	53079	6222	Forget left vs. right. The real battle is sovereign nations protecting their people and economies from a fascist imperial elite. Trump's strategy unpacked: House Republican directives; Obamacare's origins; and fascism's rise in Ukraine and Europe. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.  #SovereignNations #EconomicDefense #FascistImperialism #TrumpStrategy #Obamacare #Ukraine
a1zZuoUCag0	Color Revolution Tactics Exposed: Stay Ahead of Chaos #shorts	https://www.youtube.com/watch?v=a1zZuoUCag0	Promethean Updates	20260108	55	65301	7799	This isn't our first time seeing this chaos. It's straight out of the color revolution playbook. Don't get caught up in the operation! Recognize their desperation and know we're on the offensive. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #ColorRevolution #ChaosOperation #Minnesota #PoliticalStrategy
XERPm0tZR1k	Trump's 2026 Election Strategy: Attack Insurance Cartels! #shorts	https://www.youtube.com/watch?v=XERPm0tZR1k	Promethean Updates	20260108	80	49845	6710	Donald Trump unveils his strategy to target insurance cartels; aiming to empower individuals with direct healthcare choices. He challenges the status quo and reignites a fight against a financial elite. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.  #DonaldTrump #MidtermElections #Healthcare #InsuranceCartels #2026Elections
p7u2YmYcESc	Nazi Looting Continues: Ukraine War EXPOSED! #shorts	https://www.youtube.com/watch?v=p7u2YmYcESc	Promethean Updates	20260108	95	45677	6175	The same families running the show in Ukraine are looting assets and suppressing free speech. Meet Zelenskyy's advisor; Chrystia Freeland; granddaughter of a Nazi collaborator. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #UkraineWar #NaziCollaboration #PoliticalSuppression #WealthExtraction
DoIY5cr6dqQ	??Sabotage 2026: Why The Empire Needs to Crush the Midterms	https://www.youtube.com/watch?v=DoIY5cr6dqQ	Promethean Updates	20260108	7621	71612	6982	Get our FREE Newsletter at https://www.PrometheanAction.com ? While the world fixates on Venezuela; Greenland; and the latest geopolitical drama; something far more consequential is unfolding: Trump is meeting with Congressional Republicans today to focus on the domestic economic agenda and the 2026 midterms.  This is the real fight. And the British Empire knows it.  That's why they're deploying every asset they have?from their networks in Congress to their media propaganda machine?to ensure Trump loses the House and Senate this November.   Because if they can flip Congress; they can strangle Trump's economic revolution in its cradle and launch another round of impeachment proceedings.  ?????? National Security Strategy for the USA; November 2025 https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf  ?? Promethean Action LOGO TEE - Premium Heavyweight : https://shop.prometheanaction.com/products/promethean-action-logo-tee-forge-the-future  ???? E BOOK - IT'S THE BRITISH WHO MURDER OUR PRESIDENTS https://www.prometheanaction.com/it-is-the-british-who-murder-our-presidents/  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  ?? *Make a one-time donation to Promethean PAC* https://www.prometheanpac.com/donate_social_otm?recruiter_id=139893
9XCqHTTYfg8	Trump vs. British Empire: Narcotics; Terrorism; & Banking #shorts	https://www.youtube.com/watch?v=9XCqHTTYfg8	Promethean Updates	20260107	46	17421	2390	Is Trump dismantling the British Empire's grip on global finance? Tracking narcotics; terrorism; and offshore banking since the 70s; Susan Kokinda reveals a plan to disrupt the City of London's power. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.  #BritishEmpire #DonaldTrump #OffshoreBanking #NarcoticsTrafficking
XcgOb-qRuGs	Trump's Healthcare Plan: Crippling Dems By Cutting Insurance Cash! #shorts	https://www.youtube.com/watch?v=XcgOb-qRuGs	Promethean Updates	20260107	138	74916	10784	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Trump warns: win the midterms; or face impeachment. He accuses Democrats of being 'meaner' and proposes cutting out insurance companies to give money directly to the people. #Trump #Midterms #Impeachment #Politics #Healthcare
70PXEtkMBNk	Strategic Overview - Venezuela Spells the End of the British Empire - January 5; 2026	https://www.youtube.com/watch?v=70PXEtkMBNk	Promethean In-Depth	20260107	2118	23746	1746	Get our FREE newsletter at https://www.PrometheanAction.com ? Welcome to 2026! In this episode; Michael discusses the significant year ahead and the pressing political and international issues facing the United States. From the impact of fraud cases across multiple states to the complex political landscape involving Trump and international relations with Venezuela and Iran; Michael delves deep into the dynamics of global politics. He highlights Trump's unique approach toward policy; discussing the Monroe Doctrine; the importance of national sovereignty; and the fight against corruption and drug cartels. Additionally; updates on space exploration and America's plans to return to the moon are also covered. Tune in for a comprehensive look at America's challenges and opportunities in 2026.  00:00 Welcome to 2026: A New Year Begins 00:06 Reflecting on Past Challenges 00:58 The Political Landscape: Trump and MAGA 01:47 Venezuela: A Case Study in Global Politics 02:03 The British Empire's Influence 05:19 The Fight Against Corruption and Drug Cartels 07:30 Trump's Foreign Policy and Global Impact 11:48 The Importance of National Sovereignty 27:53 The Future of Space Exploration 30:16 A Call to Action for America's Future 35:08 Conclusion and Final Thoughts
iqyEMkdwpDw	Trump?s 2026 Secret Weapon: Bankrupting the Insurance Cartels	https://www.youtube.com/watch?v=iqyEMkdwpDw	Promethean Updates	20260107	805	281605	37058	*Get our FREE Newsletter at* https://www.PrometheanAction.com ? In this episode; we delve into Donald Trump's revolutionary midterm strategy aimed at dismantling the financial empires of insurance cartels and HMOs. Trump proposes redirecting funds directly to citizens for their healthcare; challenging the traditional uniparty system. We explore the historical context; linking current financial practices to fascist economics from Nazi Germany; influenced by British and Wall Street interests. Learn why the GOP must adopt this aggressive stance to win the 2026 midterms and break free from decades of financial looting. Don't miss Susan Kokinda's analysis on Trump?s bold move against insurance companies and how it aligns with global power structures.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - Trump?s 2026 Secret Weapon: Bankrupting the Insurance Cartels - January 7; 2026 02:38 Trump's Midterm Weapon: Kill the Healthcare Cartels 05:10 The British Blueprint: From Schacht to Obamacare 09:33 Same Families; Same Looting: Ukraine's Nazi Revival
u7vay_PxeoI	Trump's Real Target: Global Banking System Exposed! #shorts	https://www.youtube.com/watch?v=u7vay_PxeoI	Promethean Updates	20260106	21	44882	3853	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Marco Rubio says it's a war on drug traffickers. But Trump's actions reveal a deeper target: the global banking system. You can't separate the two. #Trump #DrugTrafficking #GlobalBanking #Oligarchs #CityOfLondon
rgLDHWFtEw8	US Surgical Strike on British Empire's Dope Inc. #shorts	https://www.youtube.com/watch?v=rgLDHWFtEw8	Promethean Updates	20260106	64	71723	7887	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Is Trump's Venezuela move a regime change or something else? Some see a surgical strike against British Empire's irregular warfare and its role in narcotics trafficking. Unpacking the situation. #Trump #Venezuela #BritishEmpire #DopeInc #Politics
SraZdWgP9FE	Trump; Canada; and the British Empire's Drug Trafficking #shorts	https://www.youtube.com/watch?v=SraZdWgP9FE	Promethean Updates	20260106	66	127223	13491	Oligarchs; drug trafficking; and the British Empire?it all connects. Canada; run by Mark Carney; is a key outpost in North America for these activities; as outlined in this analysis. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #BritishEmpire #DrugTrafficking #CanadaPolitics #Oligarchy
HWNnVvMear8	Trump Declares War on British Empire's Financial Backbone #shorts	https://www.youtube.com/watch?v=HWNnVvMear8	Promethean Updates	20260105	22	65395	5906	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com.
OQ7UrtDjNao	While You Watched Venezuela; Trump Quietly Put Canada On Notice	https://www.youtube.com/watch?v=OQ7UrtDjNao	Promethean Updates	20260105	990	447808	56547	*Get our FREE newsletter at* https://www.PrometheanAction.com ? While mainstream media focuses on regime change in Venezuela; this video reveals Donald Trump's covert battle against the British Empire's financial backbone. Susan Kokinda from Promethean Action breaks down how Trump's actions extend beyond traditional geopolitics; targeting the nexus of narcotics trafficking; terrorism; and offshore banking systems. Discover the deeper implications of this fight; the role of Canada; and why even the British intelligence and John Bolton see this as a significant shift.   ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Monday Brief - While You Watched Venezuela; Trump Quietly Put Canada On Notice - January 5; 2026 03:05 Not Regime Change?A Strike Against the Empire 08:47 The Offshore Banking System: Where Drug Money Meets Global Finance 12:18 Irregular Warfare Against the Rules-Based Order
BNS9SQV64qo	London's Secret Plan To Stop Trump's World Peace #shorts	https://www.youtube.com/watch?v=BNS9SQV64qo	Promethean Updates	20260104	30	25478	2345	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Russiagate started because London knew Trump would reject their regime change plan for Russia and instead open joint economic development; ending forever wars. Ukraine remains central to London's plan. #Russiagate #Trump #Russia #Ukraine #ForeverWars
Hm94AASAF5w	Drones Attack Putin's Residence! Trump's Shocking Move Revealed! #shorts	https://www.youtube.com/watch?v=Hm94AASAF5w	Promethean Updates	20260104	33	24019	1671	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. After President Trump claimed peace was near; Ukrainian drones struck Putin's residence & a New Year's Eve party; killing civilians. But Trump is fighting back with indictments. #UkraineWar #Putin #Trump #Russia
RWnOz51wb3c	Russiagate Jury Arrives in Florida: Brennan's Lawyers FEAR Judge Cannon! #shorts	https://www.youtube.com/watch?v=RWnOz51wb3c	Promethean Updates	20260104	22	60510	4610	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. The Russiagate grand jury is here; and John Brennan's lawyers are reportedly worried. The case is in Florida; presided over by the same judge who dismissed Jack Smith's case against Trump. #Russiagate #GrandJury #Florida #JohnBrennan #JackSmith #Trump
_DuJ8J-bPII	Trump vs. British Empire: Venezuela's Dirty Money Secret #shorts	https://www.youtube.com/watch?v=_DuJ8J-bPII	Promethean Updates	20260104	114	294400	24511	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Trump's Venezuela policy targets the financial jugular of the British Empire. Dirty money; drug trafficking; and offshore banking prop up Maduro & the City of London. Chavez himself modeled his policies on Tony Blair. #Venezuela #BritishEmpire #DrugTrafficking #MoneyLaundering #FinancialCrime
iN6kjgoWHok	Exposed: British Plot to Destroy Trump's Coalition! #shorts	https://www.youtube.com/watch?v=iN6kjgoWHok	Promethean Updates	20260103	118	80389	10407	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. A British intelligence op aims to destroy Trump's winning coalition; playing key figures like Flynn; Jones; and Bannon. Focus on fusion power; economic measures; and global peace; not White House infighting. #TrumpCoalition #IntelligenceOp #GeneralFlynn #AlexJones #SteveBannon #PoliticalStrategy
ULbXyNTAIaU	They Tried to Sabotage Peace... Now They Face Indictment	https://www.youtube.com/watch?v=ULbXyNTAIaU	Promethean Updates	20260103	707	233989	32128	*Get our FREE newsletter at* https://www.PrometheanAction.com ? Barbara Boyd delves into British intelligence's efforts to thwart President Trump's peace initiatives with Russia through covert terrorism and misinformation. She outlines the historical context of these tactics; from Russiagate to current sabotage efforts; and highlights probable criminal indictments in Florida targeting key players. With a focus on recent Ukrainian attacks and manipulated narratives; this episode examines the deep integration of British and CIA operations aimed at destabilizing Trump's peace strategy. Tune in for an in-depth look at the geopolitical wranglings undermining potential peace and prosperity.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Saturday Wrap-Up - They Tried to Sabotage Peace... Now They Face Indictment - January 3; 2025 01:23 British Intelligence Sabotages Trump's Peace Effort 05:33 Russiagate: The British Plot to Stop Trump 09:22 Justice Coming: The Florida Grand Jury
c62O_JzBOg8	Slave Labor; Immigration; and Democratic Vote Fraud Exposed #shorts	https://www.youtube.com/watch?v=c62O_JzBOg8	Promethean Updates	20260102	78	21396	2605	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. It's not about religion. It's about cheap labor & exploiting immigrants. Open immigration creates fraud and votes for the Democratic party. This will become a key issue in the midterms. #ImmigrationPolicy #VoterFraud #Midterms #Democrats #SlaveLabor
KJ9TJYf8bHs	Somali Voters & Democratic Party Fraud Allegations Exposed #shorts	https://www.youtube.com/watch?v=KJ9TJYf8bHs	Promethean Updates	20260102	89	19840	2535	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Is mass immigration a vote machine? Some claim Somali immigrants are exploited; funneled into low-wage jobs; and controlled via 501(c)(3) & (c)(4) groups to vote a certain way; benefiting Democratic politicians. #VoterFraud #ImmigrationDebate #PoliticalCorruption #MinnesotaPolitics
CWSFRaN7078	Trump's Masterstroke: The 2025 Security Strategy Revealed! #shorts	https://www.youtube.com/watch?v=CWSFRaN7078	Promethean Updates	20260101	20	59635	3814	Is Trump selling out to Putin or Netanyahu? Or is something else entirely happening? The answer lies in the 2025 National Security Strategy; and this week; Trump made his move. Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. #Trump #MAGA #NationalSecurity #Politics
jlaCt8zj7_s	Trump's Fusion Energy Deal vs. Special Relationship with Britain #shorts	https://www.youtube.com/watch?v=jlaCt8zj7_s	Promethean Updates	20260101	33	88148	5768	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. Is Trump breaking the 'special relationship' with Britain? More importantly; his Truth Social merger with TAE signals revolutionary fusion energy. Cheap; clean; limitless power will drive our economy. #TruthSocial #FusionEnergy #CleanEnergy #RenewableEnergy
Az5zfgevNC8	?? Endless War vs. Fusion Power: Trump?s New Strategy EXPOSED	https://www.youtube.com/watch?v=Az5zfgevNC8	Promethean Updates	20260101	7582	95617	8922	Get our FREE Newsletter at https://www.PrometheanAction.com ? Join us for a live broadcast; with your hosts Barbara Boyd; Susan Kokinda and Adam Sturman. Thursday January 1st at 11am Eastern; 8am Pacific every Thursday. We take your questions from both the Youtube live chat and our Newsletter Subscribers!  Happy New Year!  The globalists spent the holiday week proving exactly what we've been telling you: Trump's economic development strategy is their existential threat; and they'll do anything to stop it.  While Americans celebrated Christmas and the New Year; the dying British Empire unleashed its playbook?false flags; diplomatic provocations; and desperate attempts to keep permanent war alive.  But here's the good news: Trump's not taking the bait. And neither should you.  ?????? National Security Strategy for the USA; November 2025 https://www.whitehouse.gov/wp-content/uploads/2025/12/2025-National-Security-Strategy.pdf  ?? Promethean Action LOGO TEE - Premium Heavyweight : https://shop.prometheanaction.com/products/promethean-action-logo-tee-forge-the-future  ???? E BOOK - IT'S THE BRITISH WHO MURDER OUR PRESIDENTS https://www.prometheanaction.com/it-is-the-british-who-murder-our-presidents/  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  ?? *Make a one-time donation to Promethean PAC* https://www.prometheanpac.com/donate_social_otm?recruiter_id=139893
dUFHG7y3Mq0	Epstein Files: Secret Bush Operations Exposed! #shorts	https://www.youtube.com/watch?v=dUFHG7y3Mq0	Promethean Updates	20251231	74	19025	1740	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. The Epstein files are out; but the classified reports remain hidden. Was Jeffrey Epstein working for George H.W. Bush in a secret operation? The real scandal may lie deeper than you think. ?? #EpsteinFiles #GeorgeHWBush #SecretOperation #PoliticalScandal
zbIx7ZrkMDw	Trump's Takeover: Ending British Global Power #shorts	https://www.youtube.com/watch?v=zbIx7ZrkMDw	Promethean Updates	20251231	28	126285	9717	Watch the full show and Get our FREE Newsletter at https://www.PrometheanAction.com. That wasn't a sellout?it was a takeover. Trump signed the Do Not Resuscitate order for the British post-war world. Is the special relationship over? London and Brussels aren't celebrating. #Trump #Politics #WorldOrder #Brexit
Knwm1v0IzRI	CAUGHT ON RECORD: British Lord Admits Plan to Sabotage Trump	https://www.youtube.com/watch?v=Knwm1v0IzRI	Promethean Updates	20251231	1010	862214	77133	*Get our FREE Newsletter at* https://www.PrometheanAction.com ? In this episode; Susan Kokinda discusses the significant impact of Donald Trump's newly released National Security Strategy. While media and political influencers argue over Trump's meetings with Zelensky and Netanyahu; the strategy poses a direct challenge to the traditional British influence over American foreign policy. The British House of Lords convened to counter Trump's strategy; highlighting their concern. Key points include Trump's approach to Russia and Ukraine; his repositioning of U.S. relationships in the Middle East; and his economic policies aimed at revitalizing American manufacturing. Kokinda emphasizes that Trump's strategy aims to end decades of perpetual wars and British geopolitical manipulation; urging viewers to support this transformative vision for the United States.  ?? ALL PAID subscribers get access to all the citations; links and resources used to write this script https://www.prometheanaction.com/#/portal/account/plans  ?? *EBOOK A Police Dossier: It is the British Who Murder Our Presidents*  https://prom.ac/dos  ?? *Make a one-time donation to Promethean Action* https://donate.prometheanaction.com/donate_social_otm?recruiter_id=139893  00:00 The Midweek Update - CAUGHT ON RECORD: British Lord Admits Plan to Sabotage Trump - December 31; 2025 03:16 Trump Clears the Board: From Geopolitical Chess Pieces to Sovereign Nations 09:29 British Lords Plot to Outlast Trump: The Empire Strikes Back 12:24 Economic Revolution: Reversing 80 Years of British 18th Century Methods
Q2RVcF6rGTU	Ukraine War; Trump; & Epstein: Shocking Revelations Exposed! #shorts	https://www.youtube.com/watch?v=Q2RVcF6rGTU	Promethean Updates	20251230	50	39423	3641	*Get our FREE Newsletter at* https://www.PrometheanAction.com. The radical plan: Fully arm Ukraine on Russia's border to bleed Russia dry in a hybrid war. A deep dive into the Mar-a-Lago talks; European sabotage attempts; and Trump's response. #UkraineWar #Russia #TrumpStrategy #MarALago #HybridWar
